timestamp,role,type,data
1766172377.498298,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-6,-11,-6,-11,-7,-11,-6,-11,-7,-11,-7,-10,-7,-11,-7,-10,-7,-10,-8,-10,-8,-10,-9,-10,-8,-10,-8,-10,-9,-9,-10,-10,-10,-9,-10,-9,-10,-8,-10,-8,-10,-8,-11,-8,-11,-8,-12,-8,-11,-8,-12,-9,0,0,-13,-8,-12,-9,-12,-9,-13,-9,-12,-8,-12,-9,-12,-9,-12,-9,-12,-9,-12,-9,-11,-10,-11,-9,-10,-9,-10,-9,-10,-9,-10,-9,-9,-9,-9,-9,-8,-9,-8,-9,-7,-9,-7,-9,-6,-9,-6,-9,-5,-8,-5,-8,0,0,0,0,0,0,0,0,0,0"
1766172377.5175147,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,9,8,8,7,10,8,9,9,8,8,8,8,9,8,9,6,8,7,9,6,9,7,10,7,10,5,9,6,10,5,10,6,11,5,10,5,11,4,11,4,11,4,11,4,11,4,12,4,12,4,12,4,0,0,13,4,13,4,13,3,13,4,12,4,13,4,13,4,12,4,12,4,13,4,12,5,11,4,11,5,11,5,10,5,10,5,10,5,9,5,9,5,8,5,8,5,8,5,7,5,7,6,6,5,5,5,0,0,0,0,0,0,0,0,0,0"
1766172377.5455732,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-4,-11,-4,-12,-5,-12,-4,-12,-5,-11,-5,-11,-5,-12,-5,-11,-5,-11,-6,-11,-6,-11,-6,-11,-7,-11,-6,-11,-7,-11,-7,-11,-8,-11,-8,-10,-9,-10,-8,-10,-8,-10,-9,-10,-9,-9,-10,-10,-10,-10,-10,-11,0,0,-11,-10,-10,-10,-11,-11,-11,-10,-10,-11,-10,-11,-10,-11,-10,-11,-9,-11,-9,-11,-9,-11,-8,-10,-8,-11,-8,-11,-7,-11,-8,-11,-7,-11,-7,-10,-6,-10,-6,-10,-6,-10,-5,-10,-4,-9,-4,-9,-3,-9,-3,-9,0,0,0,0,0,0,0,0,0,0"
1766172377.572674,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-2,-12,-2,-12,-2,-14,-1,-13,-2,-13,-2,-12,-3,-12,-2,-12,-3,-12,-4,-13,-3,-12,-4,-13,-4,-12,-4,-12,-4,-11,-5,-13,-6,-12,-6,-12,-6,-11,-6,-11,-6,-11,-7,-12,-6,-11,-7,-12,-7,-12,-7,-13,0,0,-8,-12,-8,-13,-8,-13,-9,-13,-8,-12,-8,-12,-7,-13,-7,-13,-6,-13,-8,-12,-6,-14,-6,-12,-5,-12,-6,-12,-5,-12,-5,-12,-5,-12,-4,-12,-4,-11,-4,-11,-3,-11,-3,-10,-2,-10,-2,-10,-1,-10,-1,-9,0,0,0,0,0,0,0,0,0,0"
1766172377.631146,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,8,-9,8,-10,9,-11,9,-10,8,-9,8,-9,8,-10,7,-10,8,-10,8,-10,8,-11,7,-11,7,-11,6,-11,6,-10,7,-11,6,-12,5,-12,4,-12,5,-12,5,-12,5,-1211,7,-11,6,-11,6,-10,7,-11,6,-12,5,-12,4,-12,5,-12,5,-12,5,-1211,7,-11,6,-11,6,-10,7,-11,6,-12,5,-12,4,-12,5,-12,5,-12,5,-1211,7,-11,6,-11,6,-10,7,-11,6,-12,5,-12,4,-12,5,-12,5,-12,5,-1211,7,-11,6,-11,6,-10,7,-11,6,-12,5,-12,4,-12,5,-12,5,-12,5,-1211,7,-11,6,-11,6,-10,7,-11,6,-12,5,-12,4,-12,5,-12,5,-12,5,-1211,7,-11,6,-11,6,-10,7,-11,6,-12,5,-12,4,-12,5,-12,5,-12,5,-1211,7,-11,6,-11,6,-10,7,-11,6,-12,5,-12,4,-12,5,-12,5,-12,5,-1211,7,-11,6,-11,6,-10,7,-11,6,-12,5,-12,4,-12,5,-12,5,-12,5,-1211,7,-11,6,-11,6,-10,7,-11,6,-12,5,-12,4,-12,5,-12,5,-12,5,-1211,7,-11,6,-11,6,-10,7,-11,6,-12,5,-12,4,-12,5,-12,5,-12,5,-1211,7,-11,6,-11,6,-10,7,-11,6,-12,5,-12,4,-12,5,-12,5,-12,5,-1211,7,-11,6,-11,6,-10,7,-11,6,-12,5,-12,4,-12,5,-12,5,-12,5,-1211,7,-11,6,-11,6,-15,-13,0,0,4,-14,5,-14,5,-13,4,-13,5,-13,5,-13,5,-13,5,-13,6,-13,5,-13,6,-13,5,-12,6,-11,6,-11,6,-10,6,-10,7,-10,6,-10,6,-9,6,-8,6,-8,6,-8,6,-7,6,-7,6,-6,6,-6,0,0,0,0,0,0,0,0,0,0"
1766172377.6537647,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,-3,-12,-1,-12,-2,-12,-2,-12,-2,-12,-2,-12,-1,-12,-1,-12,-1,-12,0,-13,0,-13,-1,-13,1,-12,0,-11,1,-12,1,-12,2,-11,2,-13,3,-12,2,-11,3,-12,3,-12,4,-12,5,-12,4,-13,4,0,0,-13,5,-13,5,-13,5,-13,6,-13,5,-13,4,-12,5,-13,5,-13,5,-12,5,-13,4,-12,4,-11,3,-12,3,-11,3,-12,3,-11,3,-11,2,-11,3,-13,2,-8,0,-11,0,-11,-2,-9,-1,-5,0,-9,-4,0,0,0,0,0,0,0,0,0,0"
1766172377.6773303,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-1,-13,-1,-13,-2,-14,-1,-14,-1,-13,-2,-13,-1,-13,-2,-13,-2,-12,-3,-12,-2,-13,-3,-13,-3,-13,-3,-13,-3,-12,-3,-13,-4,-13,-4,-12,-5,-12,-5,-12,-4,-12,-5,-12,-5,-12,-6,-13,-5,-13,-6,-13,0,0,-6,-13,-6,-13,-6,-14,-6,-13,-5,-13,-5,-14,-5,-13,-5,-13,-4,-13,-4,-13,-4,-14,-3,-12,-3,-13,-4,-13,-2,-13,-2,-13,-3,-14,-1,-10,-1,-12,-3,-8,-2,-10,1,-9,-1,-11,0,-9,1,-8,1,-7,0,0,0,0,0,0,0,0,0,0"
1766172377.700598,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-4,-13,-4,-12,-4,-13,-4,-13,-4,-13,-4,-12,-5,-12,-5,-12,-5,-12,-6,-12,-5,-13,-6,-13,-6,-12,-6,-12,-6,-11,-7,-12,-8,-11,-7,-11,-8,-11,-8,-11,-7,-11,-9,-10,-8,-10,-10,-11,-9,-11,-9,-11,0,0,-10,-11,-10,-11,-10,-11,-10,-12,-9,-11,-10,-12,-9,-12,-9,-11,-10,-12,-8,-11,-8,-12,-7,-11,-8,-10,-7,-11,-7,-11,-7,-10,-6,-11,-6,-11,-6,-10,-6,-10,-5,-10,-5,-9,-4,-10,-3,-10,-3,-10,-2,-9,0,0,0,0,0,0,0,0,0,0"
1766172377.7183945,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,6,-11,6,-11,6,-11,5,-11,6,-10,6,-11,6,-10,6,-10,6,-9,7,-10,7,-10,7,-9,7,-9,7,-9,7,-9,8,-9,8,-8,8,-8,9,-8,8,-8,8,-8,9,-7,9,-8,10,-8,9,-8,10,0,0,-8,10,-8,10,-8,10,-8,11,-8,10,-8,10,-8,10,-8,9,-8,9,-8,9,-9,9,-8,8,-8,8,-8,8,-8,7,-9,7,-8,7,-8,7,-8,6,-8,6,-8,5,-8,5,-8,4,-8,4,-7,4,-8,3,0,0,0,0,0,0,0,0,0,0"
1766172377.7373445,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,11,2,11,2,12,3,12,3,12,3,12,2,12,1,12,1,12,2,12,0,12,1,12,1,12,0,12,0,11,0,13,0,12,-2,12,-1,12,-2,12,-1,12,-2,12,-2,12,-3,12,-3,12,-2,14,-2,0,0,13,-3,14,-3,13,-3,14,-3,13,-3,13,-3,13,-3,13,-3,13,-2,13,-2,13,-1,12,-2,12,-1,12,-1,12,0,11,0,11,0,11,0,11,0,10,0,10,0,9,1,9,1,8,2,8,2,7,2,0,0,0,0,0,0,0,0,0,0"
