timestamp,role,type,data
1766172368.1698706,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-3,11,-3,11,-2,10,-4,11,-3,10,-3,10,-3,10,-2,9,-2,10,-2,9,-2,10,-1,9,-2,9,-2,9,-2,8,0,9,0,9,-1,8,0,8,0,8,-1,8,0,8,0,8,1,8,0,9,0,9,0,0,1,9,0,9,0,9,0,9,0,8,0,8,0,8,-1,8,-1,8,-1,8,-1,8,-2,7,-2,7,-2,7,-2,7,-2,7,-2,6,-2,6,-2,5,-2,5,-2,5,-3,5,-3,4,-3,4,-3,4,-4,3,0,0,0,0,0,0,0,0,0,0"
1766172368.1929646,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,-6,9,-6,9,-7,10,-6,9,-6,8,-6,8,-6,8,-6,8,-6,8,-6,8,-6,7,-7,7,-6,7,-6,7,-6,7,-7,6,-7,6,-6,5,-7,6,-7,6,-6,5,-7,5,-7,5,-7,6,-7,6,-7,0,0,5,-8,6,-7,6,-7,5,-7,6,-6,6,-7,6,-7,6,-6,6,-6,5,-6,6,-6,5,-5,6,-5,5,-5,5,-4,5,-4,5,-4,5,-4,5,-3,5,-3,5,-3,5,-2,5,-2,5,-2,4,-1,4,-1,0,0,0,0,0,0,0,0,0,0"
1766172368.2166474,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-2,11,-2,11,-1,11,-2,11,-2,10,-2,10,-1,10,-1,9,-1,10,-1,9,-1,10,0,10,-1,9,0,9,-1,9,0,9,1,9,0,8,1,8,1,8,0,8,1,8,0,8,2,8,1,8,1,9,0,0,2,9,1,8,1,9,2,8,1,8,1,8,1,8,0,8,0,8,0,7,0,8,-1,7,-1,7,-1,7,-1,7,-1,6,-1,6,-1,6,-2,6,-2,5,-2,5,-2,5,-2,4,-3,4,-3,4,-3,3,0,0,0,0,0,0,0,0,0,0"
1766172368.2421844,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,2,10,2,11,1,11,2,10,2,10,1,10,1,9,1,9,1,9,0,9,0,9,0,9,0,9,0,8,0,9,-1,8,-1,8,-1,8,-2,8,-1,8,-1,8,-2,8,-1,8,-2,9,-2,8,-2,0,0,8,-2,8,-2,9,-2,8,-2,8,-1,8,-2,8,-1,8,-1,8,-1,7,-1,7,-1,7,0,7,0,7,0,6,0,6,0,6,1,6,1,5,1,5,1,5,1,5,1,4,1,4,2,4,2,3,2,0,0,0,0,0,0,0,0,0,0"
1766172368.2610488,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,3,10,3,11,2,11,3,10,3,10,2,10,2,9,2,9,2,9,1,10,1,9,1,9,1,9,1,8,1,9,0,9,0,8,0,8,-1,8,-1,8,0,8,-1,8,0,9,-1,9,-1,8,-1,0,0,8,-1,9,-1,9,-1,9,-1,8,0,8,0,8,0,8,0,8,0,7,0,7,1,7,1,7,1,7,1,6,1,6,1,6,2,5,2,5,2,5,2,5,2,4,2,4,2,4,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0"
1766172368.2828646,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-12,-2,-12,-2,-12,-1,-12,-2,-12,-2,-11,-2,-11,-1,-10,-1,-10,-1,-10,-1,-11,-1,-10,0,-10,0,-10,0,-10,0,-10,0,-9,1,-9,0,-9,1,-9,1,-9,1,-9,1,-9,1,-9,2,-10,1,-9,1,0,0,-9,1,-10,1,-10,1,-9,1,-9,0,-10,1,-9,0,-9,0,-9,0,-8,0,-9,0,-8,-1,-8,-1,-8,-1,-7,-1,-7,-1,-7,-1,-7,-2,-7,-2,-6,-2,-6,-2,-6,-2,-5,-3,-5,-3,-4,-3,-4,-4,0,0,0,0,0,0,0,0,0,0"
1766172368.302186,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-6,9,-6,10,-5,10,-7,10,-6,9,-6,9,-5,9,-5,8,-5,9,-4,8,-5,9,-4,9,-4,8,-4,8,-4,8,-3,9,-3,8,-3,7,-3,8,-3,8,-3,8,-3,8,-3,7,-2,8,-3,8,-2,9,0,0,-2,9,-3,8,-3,9,-2,8,-3,8,-3,8,-3,8,-3,7,-3,8,-3,7,-4,7,-4,6,-4,6,-4,6,-4,5,-4,6,-4,5,-4,5,-4,4,-4,4,-4,4,-4,4,-4,3,-4,3,-4,2,-5,2,0,0,0,0,0,0,0,0,0,0"
1766172368.3239007,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,6,-10,6,-10,5,-10,6,-10,6,-10,5,-9,5,-9,5,-9,5,-9,4,-9,5,-9,4,-10,4,-9,3,-9,4,-8,3,-10,2,-9,3,-9,2,-9,2,-9,3,-8,2,-9,2,-9,2,-9,2,-9,2,-9,0,0,2,-9,2,-9,2,-9,2,-9,3,-8,3,-8,3,-9,3,-8,3,-8,3,-8,3,-8,3,-7,3,-7,3,-6,4,-6,3,-6,4,-6,3,-5,3,-5,4,-5,4,-5,4,-4,4,-4,4,-4,4,-3,4,-2,0,0,0,0,0,0,0,0,0,0"
1766172368.337874,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-8,-9,-8,-9,-8,-8,-8,-9,-7,-8,-7,-8,-7,-8,-7,-7,-7,-7,-7,-7,-8,-7,-8,-7,-8,-6,-8,-6,-7,-6,-8,-6,-8,-5,-7,-5,-8,-,4,-5,3,-5,3,-5,3,-5,2,-5,2,-5,2,-5,1,0,0,0,0,0,0,0,0,0,0"
1766172368.3624601,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,9,-7,9,-7,8,-7,9,-7,8,-7,8,-6,8,-7,7,-7,7,-6,7,-7,7,0,0,0,0,0,9,-7,9,-7,8,-7,9,-7,8,-7,8,-6,8,-7,7,-7,7,-6,7,-7,7,0,0,0,0,0,9,-7,9,-7,8,-7,9,-7,8,-7,8,-6,8,-7,7,-7,7,-6,7,-7,7,0,0,0,0,0,9,-7,9,-7,8,-7,9,-5,-7,5,-7,5,-7,5,-7,5,-7,5,-7,5,-7,4,-8,5,-8,5,-8,0,0,4,-8,5,-8,5,-8,4,-8,5,-7,5,-7,5,-7,5,-7,5,-6,5,-6,5,-6,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-4,4,-4,4,-4,4,-3,4,-3,4,-2,5,-2,4,-2,4,-1,0,0,0,0,0,0,0,0,0,0"
1766172368.3800077,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,11,2,11,1,11,1,10,1,10,1,10,1,9,1,9,1,9,1,10,2,9,2,9,2,9,1,8,2,9,3,8,2,8,3,8,3,8,2,8,3,8,2,8,3,7,3,8,3,8,0,0,3,8,3,8,3,8,3,8,2,7,2,8,2,8,2,7,2,8,2,7,1,8,1,7,0,7,0,6,0,6,0,7,0,6,0,6,-1,6,-1,5,-1,5,-1,5,-2,5,-2,5,-2,4,-3,3,0,0,0,0,0,0,0,0,0,0"
1766172368.4071941,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-10,-7,-10,-7,-10,-6,-10,-7,-10,-6,-9,-6,-9,-5,-9,-5,-9,-5,-9,-5,-9,-5,-10,-5,-9,-4,-9,-4,-9,-4,-9,-4,-9,-3,-8,-3,-9,-2,-9,-3,-8,-3,-9,-2,-8,-3,-9,-2,-9,-3,-9,-3,0,0,-9,-2,-9,-3,-9,-2,-9,-3,-9,-3,-9,-3,-9,-3,-8,-3,-8,-3,-8,-3,-8,-4,-7,-4,-7,-4,-7,-4,-6,-4,-6,-4,-6,-4,-6,-4,-5,-4,-5,-4,-5,-4,-5,-4,-4,-4,-4,-4,-3,-4,-3,-4,0,0,0,0,0,0,0,0,0,0"
1766172368.428157,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,9,-6,9,-7,9,-7,9,-6,9,-6,8,-6,8,-6,7,-6,7,-6,7,-6,7,-6,7,-7,7,-6,7,-6,6,-6,6,-7,6,-7,5,-6,5,-7,5,-7,6,-6,5,-7,5,-7,5,-7,6,-7,5,-7,0,0,5,-7,6,-7,6,-7,5,-7,5,-6,6,-7,6,-7,5,-6,6,-6,5,-6,6,-6,5,-5,5,-4,5,-4,5,-4,5,-4,5,-4,5,-4,5,-3,5,-3,5,-2,4,-2,5,-2,5,-2,4,-1,4,-1,0,0,0,0,0,0,0,0,0,0"
1766172368.4501173,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,-6,-11,-6,-11,-5,-11,-6,-10,-5,-10,-5,-10,-5,-10,-5,-9,-5,-10,-4,-10,-4,-10,-4,-10,-4,-10,-4,-9,-3,-10,-3,-10,-3,-9,-3,-9,-2,-9,-2,-9,-2,-9,-2,-8,-2,-9,-2,-10,-2,-10,-2,0,0,-10,-2,-10,-2,-10,-2,-9,-2,-9,-3,-9,-3,-9,-3,-8,-3,-8,-3,-8,-3,-8,-4,-8,-3,-7,-4,-7,-4,-6,-4,-7,-4,-6,-4,-6,-4,-6,-4,-5,-4,-5,-4,-5,-4,-4,-4,-4,-4,-3,-4,-3,-4,0,0,0,0,0,0,0,0,0,0"
1766172368.472771,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-3,-12,-3,-12,-4,-11,-3,-12,-3,-11,-3,-11,-3,-11,-3,-10,-3,-10,-4,-10,-4,-10,-5,-10,-4,-9,-4,-9,-4,-9,-5,-9,-5,-9,-4,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-6,-8,-5,-8,-6,-8,0,0,-6,-8,-5,-8,-6,-8,-5,-8,-5,-8,-5,-8,-5,-8,-4,-8,-4,-8,-4,-8,-4,-8,-3,-7,-3,-7,-3,-7,-3,-7,-3,-7,-2,-7,-2,-7,-2,-7,-1,-6,-1,-6,-1,-6,-1,-6,0,-6,0,-5,0,-5,0,0,0,0,0,0,0,0,0,0"
1766172368.4901304,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,2,11,2,11,3,10,2,11,2,10,2,10,3,9,2,9,2,9,3,8,3,9,3,8,3,8,3,8,3,8,4,8,4,7,3,7,4,7,4,7,4,7,4,7,4,7,5,6,4,7,5,7,0,0,5,7,4,7,5,7,4,7,3,7,4,7,3,7,3,7,3,7,3,7,3,7,2,6,2,6,2,6,1,6,1,6,1,6,1,6,1,6,0,5,0,5,0,5,0,5,-1,5,-1,4,-2,4,0,0,0,0,0,0,0,0,0,0"
1766172368.5136058,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-6,-11,-6,-11,-7,-10,-6,-11,-6,-10,-6,-10,-6,-10,-6,-9,-6,-9,-6,-9,-6,-9,-7,-8,-7,-8,-7,-8,-6,-7,-7,-8,-7,-7,-6,-7,-7,-6,-7,-7,-6,-7,-7,-6,-7,-6,-7,-6,-8,-7,-8,-7,0,0,-8,-6,-7,-7,-7,-7,-7,-7,-6,-6,-7,-7,-6,-7,-6,-6,-6,-7,-6,-7,-6,-7,-5,-7,-5,-6,-5,-6,-4,-7,-4,-6,-4,-6,-4,-6,-4,-6,-3,-6,-3,-6,-2,-6,-2,-6,-2,-5,-1,-5,-1,-5,0,0,0,0,0,0,0,0,0,0"
1766172368.5374835,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,2,-12,2,-12,1,-12,2,-12,2,-11,1,-11,1,-11,1,-10,1,-11,0,-10,0,-11,-1,-11,0,-10,0,-10,0,-10,-1,-10,-1,-10,-1,-9,-2,-9,-1,-9,-1,-9,-2,-9,-1,-9,-2,-9,-2,-10,-2,-10,0,0,-2,-10,-2,-10,-2,-10,-2,-9,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,-1,-8,-1,-9,0,-8,0,-8,0,-8,0,-7,0,-8,0,-7,1,-7,1,-7,1,-6,1,-6,1,-6,1,-5,2,-5,2,-5,2,-4,0,0,0,0,0,0,0,0,0,0"
1766172368.555325,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,-1,10,-1,10,-1,11,-1,10,-1,10,-1,9,-1,9,-1,9,-2,8,-2,9,-1,9,-2,9,-2,8,-2,8,-2,8,-3,8,-3,7,-2,8,-3,7,-3,8,-3,8,-3,7,-3,7,-4,8,-3,8,-3,0,0,7,-4,8,-3,8,-4,7,-3,7,-3,7,-3,7,-3,7,-2,7,-2,7,-2,7,-2,7,-1,7,-1,7,-1,6,-1,6,-1,6,-1,6,-1,5,0,5,0,5,0,5,0,4,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0"
1766172368.5761306,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-5,10,-5,10,-4,10,-5,10,-4,9,-4,9,-4,10,-3,9,-3,9,-3,9,-3,9,-2,9,-2,9,-3,8,-3,8,-2,9,-1,9,-2,8,-1,8,-1,8,-2,8,-1,8,-1,8,0,8,-1,8,-1,9,0,0,-1,9,-1,8,-1,8,-1,8,-2,8,-2,8,-2,8,-2,7,-2,8,-2,7,-2,8,-3,6,-3,6,-3,6,-3,6,-3,6,-3,6,-3,5,-3,5,-3,5,-3,4,-3,4,-3,4,-4,4,-4,3,-4,2,0,0,0,0,0,0,0,0,0,0"
1766172368.5913785,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,4,10,4,10,3,10,4,10,4,9,4,9,3,8,3,9,3,9,2,9,3,9,2,9,2,9,2,8,2,9,1,8,1,8,1,8,0,8,1,8,1,8,0,8,1,8,0,9,0,8,0,0,0,8,0,9,0,9,0,9,0,8,1,8,1,8,1,7,1,8,1,7,1,7,2,6,2,6,1,6,2,6,2,6,2,6,2,5,2,5,2,4,2,4,3,4,3,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0"
1766172368.6076593,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,9,5,9,5,10,4,9,4,9,5,9,5,8,4,8,5,8,5,8,6,8,5,7,5,7,5,7,6,7,5,6,5,6,6,6,5,6,5,6,6,5,5,6,6,5,6,6,6,6,0,0,6,6,6,6,6,6,6,6,5,6,6,6,5,6,5,6,5,6,4,6,4,6,4,5,3,6,3,5,3,6,3,5,3,5,2,5,2,5,2,5,2,5,1,5,1,4,1,5,0,4,0,4,0,0,0,0,0,0,0,0,0,0"
1766172368.6311603,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-10,6,-10,6,-9,7,-10,6,-10,6,-9,6,-8,6,-8,6,-8,6,-8,6,-8,6,-7,6,-8,6,-7,6,-7,5,-7,7,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,7,-6,6,-6,7,0,0,-6,7,-6,7,-6,7,-6,7,-6,6,-6,6,-6,6,-6,6,-6,6,-6,5,-6,5,-6,4,-6,4,-6,4,-6,4,-6,4,-6,3,-6,3,-6,3,-5,2,-5,2,-5,2,-5,1,-6,1,-5,0,-5,0,0,0,0,0,0,0,0,0,0,0"
1766172368.6490266,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,7,-9,8,-9,7,-9,8,-9,7,-8,7,-8,6,-9,6,-8,6,-8,5,-8,6,-9,5,-9,5,-9,5,-9,5,-8,4,-9,4,-9,4,-8,3,-8,4,-8,4,-8,3,-8,3,-8,3,-9,4,-9,3,-9,0,0,3,-9,4,-9,4,-9,3,-9,4,-8,4,-8,4,-8,4,-7,4,-8,4,-7,4,-7,4,-6,4,-6,4,-6,4,-6,4,-6,4,-5,4,-5,4,-5,4,-4,4,-4,4,-4,4,-3,4,-3,4,-2,4,-2,0,0,0,0,0,0,0,0,0,0"
1766172368.6738017,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,-5,-11,-5,-11,-4,-11,-5,-11,-4,-10,-4,-10,-4,-10,-4,-10,-4,-10,-3,-10,-3,-10,-3,-10,-3,-10,-3,-9,-3,-10,-2,-9,-2,-9,-2,-9,-1,-9,-2,-9,-2,-9,-1,-9,-2,-9,-1,-10,-1,-9,-1,0,0,-9,-1,-10,-1,-10,-1,-9,-2,-9,-2,-9,-2,-9,-2,-9,-2,-8,-2,-8,-2,-8,-3,-7,-3,-7,-3,-7,-3,-7,-3,-7,-3,-7,-3,-6,-3,-6,-4,-5,-4,-5,-4,-5,-4,-5,-4,-4,-4,-4,-4,-3,-4,0,0,0,0,0,0,0,0,0,0"
1766172368.6929393,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,-12,-1,-12,0,-12,0,-11,0,-11,0,-11,-1,-10,0,-11,-1,-10,-1,-11,-2,-11,-1,-10,-1,-10,-1,-10,-2,-10,-3,-10,-2,-9,-3,-9,-2,-9,-2,-9,-3,-9,-2,-9,-3,-9,-3,-10,-3,-10,0,0,-3,-10,-2,-10,-3,-10,-3,-9,-2,-9,-2,-9,-2,-9,-2,-9,-1,-9,-1,-9,-1,-9,-1,-8,0,-8,0,-8,0,-8,0,-8,0,-7,0,-7,1,-7,1,-6,1,-6,1,-6,1,-6,1,-5,2,-5,2,-5,0,0,0,0,0,0,0,0,0,0"
1766172368.7146268,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,-4,-12,-4,-11,-3,-12,-4,-11,-3,-11,-3,-10,-3,-10,-2,-10,-3,-10,-2,-10,-3,-10,-2,-10,-2,-10,-2,-10,-2,-10,-1,-10,0,-9,-1,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-10,0,-10,0,0,0,-10,0,-10,0,-10,0,-9,0,-9,-1,-9,-1,-9,-1,-9,-1,-9,-1,-8,-1,-8,-1,-8,-2,-8,-2,-8,-2,-7,-2,-7,-2,-7,-2,-6,-2,-6,-2,-6,-3,-6,-3,-5,-3,-5,-3,-5,-3,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0"
1766172368.7529278,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,2,-11,1,-11,1,-11,2,-11,1,-11,2,-10,1,-10,1,-10,1,-10,0,-10,0,-10,0,-10,0,-10,0,-9,0,-9,-1,-10,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,-2,-9,-1,-9,-2,-9,0,0,-2,-9,-1,-9,-1,-9,-2,-9,-1,-9,-1,-9,-1,-9,0,-8,0,-9,0,-8,0,-8,0,-7,0,-7,1,-7,1,-7,1,-7,1,-7,1,-6,1,-6,1,-6,2,-6,2,-5,2,-5,2,-5,2,-4,2,-4,0,0,0,0,0,0,0,0,0,0"
1766172368.7734044,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-9,-9,-9,-8,-9,-7,-9,-8,-8,-8,-8,-8,-8,-7,-8,-7,-8,-7,-8,-6,-8,-7,-9,-6,-8,-6,-8,-6,-8,-6,-9,-5,-8,-5,-8,-5,-8,-4,-8,-4,-8,-5,-9,-4,-8,-4,-9,-4,-9,-4,-9,-4,0,0,-9,-4,-9,-5,-9,-4,-9,-4,-8,-5,-8,-4,-8,-5,-7,-4,-8,-5,-7,-5,-7,-5,-6,-5,-6,-5,-6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-5,-4,-5,-4,-5,-4,-5,-3,-5,-3,-5,-2,-5,-2,-5,0,0,0,0,0,0,0,0,0,0"
1766172368.7905486,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-2,11,-1,11,0,11,-2,11,-1,10,-1,10,-1,10,0,9,0,10,0,9,0,10,0,10,0,9,0,9,0,8,1,9,1,9,1,8,2,8,2,8,1,8,2,8,1,8,2,8,2,8,2,8,0,0,2,8,2,8,2,8,2,9,1,8,1,8,1,8,1,8,1,8,1,8,0,8,0,7,0,7,0,7,-1,7,-1,7,-1,6,-1,6,-1,6,-1,5,-2,5,-2,5,-2,5,-2,4,-3,4,-3,3,0,0,0,0,0,0,0,0,0,0"
1766172368.807274,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-2,11,-2,11,-1,11,-2,11,-2,10,-2,10,-1,10,-1,9,-1,10,-1,9,-1,10,0,10,-1,9,0,9,0,8,1,9,1,9,0,8,1,8,1,8,1,8,1,8,1,8,2,8,1,9,1,8,0,0,2,8,1,9,1,8,2,9,0,8,1,8,0,8,0,8,0,8,0,8,0,8,-1,7,-1,7,-1,7,-1,7,-1,6,-1,7,-1,6,-1,6,-2,5,-2,5,-2,5,-3,5,-3,4,-3,4,-3,3,0,0,0,0,0,0,0,0,0,0"
1766172368.824513,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,7,8,8,7,7,7,7,7,7,7,6,7,6,7,5,7,6,8,5,7,5,7,5,7,5,8,5,8,4,7,4,7,3,7,4,7,4,8,4,7,4,8,3,8,4,8,3,0,0,8,3,8,4,8,4,8,4,7,4,7,4,7,4,7,4,7,4,6,4,6,4,6,4,5,4,5,4,5,4,5,4,5,4,4,4,4,4,3,4,3,4,3,4,2,4,2,4,1,4,1,4,0,0,0,0,0,0,0,0,0,0"
1766172368.8416052,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,5,-11,5,-11,6,-11,5,-10,5,-10,5,-10,5,-9,5,-9,5,-9,5,-9,5,-8,6,-8,5,-8,5,-8,5,-8,6,-7,6,-7,5,-7,6,-7,5,-7,5,-7,6,-7,5,-7,6,-7,6,-7,6,0,0,-7,6,-7,6,-7,6,-7,6,-7,5,-7,6,-7,5,-7,5,-7,5,-7,4,-7,4,-7,3,-7,3,-7,3,-7,3,-7,3,-7,3,-6,2,-6,2,-6,1,-6,1,-6,1,-6,0,-6,0,-5,0,-5,-1,0,0,0,0,0,0,0,0,0,0"
1766172368.8608584,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,6,-11,5,-10,5,-11,6,-10,5,-10,5,-10,4,-10,4,-9,4,-9,4,-10,4,-10,3,-10,3,-9,3,-9,3,-9,2,-10,2,-9,2,-9,2,-9,2,-9,2,-9,2,-9,2,-9,1,-9,2,-10,1,-9,0,0,1,-9,2,-9,2,-9,1,-10,2,-9,2,-9,2,-9,2,-8,2,-9,2,-8,2,-8,3,-7,3,-7,3,-7,3,-7,3,-7,3,-7,3,-6,3,-6,3,-5,3,-5,3,-5,3,-4,3,-4,4,-3,3,-3,0,0,0,0,0,0,0,0,0,0"
1766172368.8765218,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,1,11,0,11,0,10,0,10,1,10,1,9,1,10,1,9,1,10,2,9,2,9,2,9,1,9,2,9,2,8,2,8,3,8,2,7,2,8,3,8,2,7,3,7,3,8,3,8,0,0,3,8,3,8,3,8,3,8,2,8,2,8,2,8,2,7,2,8,2,7,1,8,1,7,1,7,1,7,0,6,0,7,0,6,0,6,0,6,0,5,-1,5,-1,5,-1,5,-2,5,-2,4,-2,4,0,0,0,0,0,0,0,0,0,0"
1766172368.893651,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,4,10,4,10,3,10,4,9,3,9,3,9,3,9,2,9,3,9,2,9,2,9,1,9,1,9,1,8,1,9,1,8,0,8,1,8,0,8,0,8,1,8,0,7,0,8,-1,8,0,8,0,0,0,8,0,8,0,9,0,8,0,8,1,8,1,8,1,8,1,7,1,7,1,7,1,6,1,6,2,6,2,6,2,6,2,6,2,5,2,5,2,4,2,4,2,4,3,4,3,3,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0"
1766172368.9106672,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,10,5,9,4,10,4,9,4,9,4,9,4,8,4,8,4,8,5,8,5,8,5,7,5,7,4,7,6,7,6,6,5,6,6,6,5,6,5,6,6,6,5,6,6,5,6,6,6,6,0,0,6,6,6,6,6,6,6,6,5,6,6,6,5,6,5,6,5,6,5,6,5,6,4,6,4,6,4,6,3,6,3,6,3,5,3,5,2,5,2,5,2,5,1,5,1,5,1,5,0,4,0,4,0,0,0,0,0,0,0,0,0,0"
1766172368.930531,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-12,1,-12,1,-12,2,-12,1,-11,1,-11,1,-11,1,-10,1,-11,1,-10,2,-10,2,-10,2,-10,2,-10,2,-9,2,-10,3,-9,3,-9,2,-9,3,-9,3,-9,3,-9,3,-8,3,-8,4,-9,3,-9,4,0,0,-9,4,-9,3,-9,4,-9,3,-8,3,-9,3,-9,3,-8,3,-8,2,-8,2,-8,2,-8,1,-8,1,-8,1,-8,1,-8,1,-7,1,-7,0,-7,0,-6,0,-6,0,-6,-1,-6,-1,-6,-1,-5,-2,-5,-2,0,0,0,0,0,0,0,0,0,0"
1766172368.9493732,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,6,-10,6,-10,5,-10,6,-10,6,-9,5,-9,5,-9,5,-9,5,-9,4,-8,4,-9,4,-9,4,-9,4,-9,4,-8,3,-9,2,-9,3,-8,2,-9,3,-9,3,-8,2,-9,2,-8,1,-9,2,-9,2,-9,0,0,2,-9,2,-9,3,-9,2,-9,3,-9,3,-9,3,-8,3,-8,3,-8,3,-7,3,-8,3,-7,3,-7,3,-7,3,-6,3,-7,4,-6,3,-6,3,-5,3,-5,4,-4,3,-4,3,-4,4,-4,4,-3,4,-3,0,0,0,0,0,0,0,0,0,0"
1766172368.967969,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,11,-1,11,-2,11,-2,11,-1,11,-1,10,-1,10,-2,9,-2,9,-2,9,-2,9,-2,9,-3,9,-3,9,-3,8,-2,9,-3,8,-4,8,-3,8,-4,8,-3,8,-3,8,-4,8,-3,8,-4,8,-4,8,-4,0,0,8,-4,9,-4,8,-4,8,-4,7,-3,8,-3,8,-3,8,-3,8,-2,7,-2,7,-2,7,-2,7,-1,7,-1,7,-1,6,-1,7,-1,6,-1,5,0,5,0,5,0,5,0,5,1,5,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0"
1766172368.9867194,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,-6,10,-6,10,-6,10,-6,9,-5,9,-5,9,-6,8,-5,8,-5,8,-6,8,-6,7,-7,7,-6,7,-6,7,-5,7,-7,6,-6,6,-6,6,-7,6,-6,6,-6,6,-7,6,-6,5,-7,6,-7,6,-7,0,0,6,-7,6,-7,6,-7,6,-7,6,-6,7,-6,6,-6,6,-6,6,-6,6,-5,6,-5,6,-4,6,-4,6,-4,6,-4,6,-4,6,-3,6,-3,5,-3,5,-2,5,-2,5,-2,5,-1,5,-1,4,0,4,0,0,0,0,0,0,0,0,0,0,0"
1766172369.0068207,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-6,-11,-6,-11,-7,-10,-6,-11,-6,-10,-6,-10,-6,-9,-6,-9,-6,-9,-6,-8,-6,-9,-7,-9,-6,-8,-6,-8,-6,-8,-7,-8,-7,-7,-6,-7,-7,-7,-7,-7,-6,-7,-7,-7,-6,-7,-7,-6,-7,-7,-7,-7,0,0,-8,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-6,-7,-6,-7,-6,-7,-6,-7,-5,-7,-4,-7,-4,-6,-4,-7,-4,-7,-4,-7,-3,-6,-3,-6,-3,-6,-2,-6,-2,-6,-2,-6,-1,-6,-1,-5,-1,-5,0,0,0,0,0,0,0,0,0,0"
1766172369.0247416,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,2,11,2,11,2,10,2,10,2,10,1,9,1,10,1,9,1,10,1,10,0,9,0,9,0,8,0,10,0,8,-1,8,0,8,-1,8,-1,8,0,8,-1,8,-1,9,-2,9,-1,9,-1,0,0,9,-1,9,-1,9,-1,9,-1,8,-1,8,0,8,-1,8,0,8,0,8,0,8,1,7,1,7,1,7,1,7,1,6,1,7,1,6,1,5,1,5,2,5,2,5,2,4,2,4,2,3,2,3,3,0,0,0,0,0,0,0,0,0,0"
