timestamp,role,raw_data
1765579595.9065874,RX,"0,0,0,0,0,0,0,0,0,0,0,0,10,4,10,4,11,3,10,4,10,3,10,3,9,3,9,2,9,2,9,2,9,3,9,2,9,2,9,2,8,1,9,1,9,1,8,1,9,0,9,0,8,0,9,0,8,0,9,0,9,0,9,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,8,1,8,1,8,1,8,2,7,1,7,2,7,2,6,2,6,2,6,2,6,2,6,3,5,3,5,3,5,3,4,3,4,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0"
1765579595.914902,RX,"0,0,0,0,0,0,0,0,0,0,0,0,11,-2,11,-2,11,-3,10,-2,10,-2,9,-2,10,-3,9,-3,9,-3,9,-3,9,-3,9,-4,9,-4,8,-4,8,-3,8,-4,8,-4,8,-4,8,-5,8,-4,7,-4,8,-4,7,-4,8,-5,8,-5,8,-5,0,0,8,-5,8,-5,8,-4,8,-5,8,-4,8,-4,8,-4,8,-4,8,-3,8,-3,8,-3,7,-3,7,-3,7,-2,7,-2,7,-2,7,-1,6,-1,6,-1,6,-1,6,0,6,0,6,0,5,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0"
1765579595.9255733,RX,"0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,12,0,11,0,10,0,10,0,10,0,9,-1,9,0,9,-1,10,-1,9,-2,9,-2,9,-2,8,-2,9,-2,8,-2,8,-2,8,-3,9,-3,8,-2,8,-3,8,-3,8,-4,8,-3,8,-3,0,0,8,-3,9,-3,8,-3,9,-3,8,-2,8,-2,9,-2,8,-2,8,-2,8,-2,8,-1,8,-1,7,-1,7,-1,7,0,7,0,7,0,6,0,6,0,6,1,6,1,5,1,5,1,5,1,4,2,4,1,0,0,0,0,0,0,0,0,0,0"
1765579595.9340367,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-11,5,-11,5,-11,5,-11,5,-10,5,-10,5,-10,4,-9,5,-9,4,-9,5,-9,5,-9,5,-9,5,-8,5,-8,5,-8,5,-8,6,-7,5,-7,6,-8,6,-7,5,-7,6,-7,5,-7,6,-7,6,-7,6,0,0,-7,6,-8,6,-8,6,-7,6,-8,5,-8,5,-8,5,-8,5,-8,5,-8,4,-8,4,-7,4,-8,4,-8,3,-7,3,-7,3,-7,2,-7,2,-7,2,-7,2,-7,1,-7,1,-6,1,-6,1,-6,0,-6,0,0,0,0,0,0,0,0,0,0,0"
1765579595.9434893,RX,"0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,10,6,9,5,10,5,9,5,9,5,9,5,8,5,8,6,7,6,8,6,7,6,7,6,7,6,7,6,7,7,6,6,6,6,6,6,6,6,5,6,5,6,5,7,5,7,6,7,6,0,0,7,6,7,6,7,6,7,6,6,6,6,6,6,6,6,6,6,6,5,6,5,6,5,6,4,6,4,6,4,6,4,6,3,6,3,6,3,6,3,5,2,5,2,5,2,5,1,5,1,5,0,5,0,0,0,0,0,0,0,0,0,0"
1765579595.9549901,RX,"0,0,0,0,0,0,0,0,0,0,0,0,11,-2,11,-2,11,-3,11,-2,10,-2,10,-2,10,-2,10,-3,9,-2,9,-3,10,-2,9,-3,9,-3,9,-3,9,-3,9,-4,8,-4,8,-4,8,-4,8,-4,8,-4,8,-4,7,-4,8,-5,8,-5,8,-5,0,0,8,-5,8,-4,8,-4,8,-4,9,-4,8,-4,9,-4,8,-4,8,-3,8,-3,8,-2,7,-2,7,-2,8,-2,7,-1,7,-1,7,-1,7,-1,6,-1,6,-1,6,0,6,0,5,0,5,1,5,1,4,1,0,0,0,0,0,0,0,0,0,0"
1765579595.9670904,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-8,8,-8,8,-8,9,-8,8,-7,8,-7,8,-7,8,-6,8,-6,8,-6,8,-6,8,-6,8,-6,8,-5,8,-5,7,-5,8,-4,8,-4,8,-4,8,-4,8,-4,8,-4,8,-3,8,-4,9,-4,8,-4,9,0,0,-4,9,-4,8,-4,8,-4,9,-4,8,-4,8,-5,8,-4,7,-5,7,-5,7,-5,7,-5,6,-5,6,-5,6,-5,5,-5,6,-5,5,-5,5,-5,5,-5,4,-5,4,-5,3,-5,3,-5,3,-5,2,-5,2,0,0,0,0,0,0,0,0,0,0"
1765579595.976804,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-10,6,-10,6,-10,6,-10,6,-9,6,-9,6,-9,6,-9,6,-8,6,-8,6,-8,6,-8,7,-8,6,-7,6,-7,6,-7,6,-7,7,-6,6,-7,7,-7,6,-6,6,-6,6,-6,6,-6,8,-6,7,-6,7,0,0,-6,7,-7,7,-7,7,-6,7,-7,7,-7,6,-7,6,-7,6,-7,6,-7,5,-7,5,-7,5,-7,5,-7,5,-7,4,-7,4,-7,3,-7,3,-7,3,-6,2,-6,2,-6,1,-6,1,-6,1,-6,1,-6,1,0,0,0,0,0,0,0,0,0,0"
1765579595.9873126,RX,"0,0,0,0,0,0,0,0,0,0,0,0,8,-8,8,-8,8,-8,8,-8,7,-8,7,-8,7,-8,6,-8,6,-8,6,-8,6,-8,6,-8,6,-8,5,-8,5,-8,5,-8,4,-8,4,-8,4,-8,4,-9,4,-8,4,-8,4,-8,4,-9,4,-9,4,-9,0,0,3,-9,4,-9,4,-9,4,-9,4,-8,4,-9,4,-8,4,-8,4,-8,4,-8,5,-8,4,-7,5,-7,4,-6,4,-6,4,-6,5,-6,4,-5,4,-5,4,-5,4,-5,4,-4,5,-4,4,-3,4,-3,4,-3,0,0,0,0,0,0,0,0,0,0"
1765579595.9982734,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-7,10,-6,10,-6,10,-6,9,-6,9,-5,9,-5,9,-5,9,-5,9,-4,9,-5,9,-4,9,-4,9,-4,8,-4,8,-4,9,-3,9,-3,8,-2,8,-3,9,-3,8,-2,9,-2,8,-2,9,-3,9,-2,9,0,0,-2,9,-3,9,-2,9,-3,9,-3,8,-3,9,-3,8,-3,8,-3,8,-3,8,-4,8,-4,7,-4,7,-4,7,-4,6,-4,6,-4,6,-4,6,-4,5,-4,5,-5,5,-5,4,-5,4,-5,4,-5,3,-5,2,0,0,0,0,0,0,0,0,0,0"
1765579596.0086389,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-11,-6,-11,-6,-12,-5,-11,-6,-11,-5,-11,-5,-10,-5,-10,-4,-10,-5,-10,-3,-10,-4,-11,-3,-10,-3,-10,-3,-10,-3,-10,-3,-10,-3,-9,-2,-10,-2,-10,-2,-9,-2,-10,-2,-9,-1,-11,-1,-10,-1,-11,-2,0,0,-10,-2,-10,-2,-10,-2,-10,-2,-10,-2,-10,-2,-10,-3,-9,-3,-9,-3,-9,-3,-9,-3,-9,-3,-8,-3,-8,-3,-7,-4,-8,-4,-8,-4,-7,-4,-6,-4,-6,-4,-6,-4,-6,-4,-5,-4,-5,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0"
1765579596.01816,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-5,10,-5,10,-5,10,-5,10,-5,9,-5,9,-4,9,-4,9,-4,9,-3,9,-4,9,-3,9,-3,9,-3,9,-3,8,-2,9,-2,9,-2,8,-2,9,-2,9,-2,8,-1,8,-1,8,-1,9,-1,9,-1,9,0,0,-1,9,-1,9,-1,9,-1,9,-2,9,-2,8,-2,8,-2,8,-2,8,-2,8,-2,8,-2,7,-3,7,-3,7,-3,7,-3,7,-3,6,-3,6,-3,6,-3,5,-4,5,-4,5,-4,4,-4,4,-4,4,-4,3,0,0,0,0,0,0,0,0,0,0"
1765579596.0262005,RX,"0,0,0,0,0,0,0,0,0,0,0,0,10,6,9,6,10,5,9,6,9,5,9,5,9,5,9,4,9,4,9,3,9,4,9,4,9,3,9,3,8,3,9,3,9,2,8,2,9,2,9,2,8,2,9,2,8,2,9,1,9,2,9,2,0,0,9,2,9,2,9,2,9,2,8,2,9,2,9,2,8,2,8,3,8,3,8,3,7,3,7,3,7,3,6,3,6,3,6,3,6,4,5,4,5,3,4,4,4,4,4,4,4,4,3,4,2,4,0,0,0,0,0,0,0,0,0,0"
1765579596.0373507,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-1,-13,-1,-12,-2,-12,-1,-12,-1,-12,-2,-11,-2,-11,-2,-11,-2,-11,-3,-10,-2,-11,-3,-11,-3,-10,-3,-10,-3,-10,-3,-10,-3,-10,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-5,-9,-4,-9,-5,-9,0,0,-4,-9,-4,-10,-4,-9,-4,-10,-4,-9,-4,-9,-3,-9,-3,-9,-3,-9,-3,-9,-3,-9,-2,-8,-2,-8,-2,-8,-1,-8,-1,-8,-1,-8,-1,-8,-1,-8,-1,-7,0,-7,0,-7,0,-6,0,-6,1,-6,1,-5,0,0,0,0,0,0,0,0,0,0"
1765579596.0468936,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-11,4,-11,4,-11,5,-11,4,-11,4,-10,4,-10,5,-9,5,-9,5,-9,5,-10,4,-9,5,-9,5,-9,5,-8,5,-9,5,-8,5,-8,5,-7,6,-8,6,-7,5,-7,6,-7,6,-7,6,-8,6,-8,6,0,0,-8,6,-8,6,-8,6,-8,6,-8,6,-8,6,-8,5,-8,5,-8,5,-8,5,-8,4,-8,4,-8,4,-8,3,-7,3,-7,3,-7,2,-7,2,-7,2,-7,2,-7,1,-7,1,-6,1,-7,0,-6,0,-6,-1,0,0,0,0,0,0,0,0,0,0"
1765579596.0553536,RX,"0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,10,5,10,4,10,5,9,4,9,4,9,5,9,4,8,5,8,5,8,5,8,5,8,5,7,5,7,6,7,6,7,5,6,6,6,5,6,5,6,6,6,5,6,6,6,6,7,6,7,0,0,6,7,6,7,6,7,6,7,5,7,5,7,5,7,5,7,4,7,4,7,4,7,4,6,3,7,3,7,2,7,2,7,2,7,2,6,2,6,1,6,1,6,1,5,0,5,0,5,0,5,-1,5,0,0,0,0,0,0,0,0,0,0"
1765579596.0690002,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-3,-12,-3,-12,-4,-12,-3,-12,-3,-11,-3,-11,-4,-11,-4,-10,-3,-10,-4,-10,-3,-10,-4,-10,-4,-10,-4,-9,-4,-9,-4,-10,-5,-9,-4,-9,-5,-9,-5,-9,-5,-8,-5,-8,-5,-8,-5,-9,-5,-9,-5,-9,0,0,-5,-9,-5,-9,-5,-9,-5,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-3,-9,-3,-9,-3,-8,-2,-8,-2,-8,-2,-8,-2,-8,-1,-8,-1,-8,-1,-7,-1,-7,-1,-7,0,-7,0,-6,0,-6,1,-6,1,-5,0,0,0,0,0,0,0,0,0,0"
1765579596.0791721,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-11,-6,-11,-6,-11,-5,-11,-6,-10,-5,-10,-5,-10,-5,-10,-5,-10,-4,-10,-4,-10,-5,-10,-4,-10,-4,-10,-3,-9,-3,-10,-3,-10,-3,-9,-2,-10,-2,-10,-2,-9,-2,-10,-2,-9,-2,-10,-2,-10,-2,-10,-2,0,0,-10,-2,-10,-2,-10,-2,-10,-2,-10,-2,-10,-2,-10,-2,-9,-2,-9,-3,-9,-3,-9,-4,-8,-3,-8,-3,-8,-3,-8,-4,-7,-4,-7,-4,-7,-4,-7,-4,-6,-4,-6,-4,-6,-4,-5,-4,-5,-4,-5,-4,-4,-5,0,0,0,0,0,0,0,0,0,0"
1765579596.08794,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-4,11,-4,11,-4,11,-5,11,-4,10,-4,10,-3,10,-3,10,-3,9,-2,10,-3,10,-2,10,-2,10,-2,9,-2,9,-1,9,-1,10,-1,9,0,9,-1,9,-1,8,0,9,0,9,1,9,0,9,0,9,0,0,0,9,0,9,0,10,0,9,0,9,-1,9,-1,9,-1,9,-1,9,-1,9,-1,9,-2,8,-1,8,-2,8,-2,7,-2,7,-2,7,-2,7,-3,6,-3,6,-3,6,-3,5,-3,5,-3,5,-3,4,-4,4,0,0,0,0,0,0,0,0,0,0"
1765579596.098455,RX,"0,0,0,0,0,0,0,0,0,0,0,0,10,-6,10,-6,10,-7,10,-6,9,-6,9,-6,9,-6,8,-6,8,-6,7,-7,8,-6,8,-7,8,-7,7,-6,7,-7,7,-7,7,-7,6,-7,6,-8,6,-7,6,-7,6,-7,5,-7,6,-8,6,-7,6,-8,0,0,6,-8,6,-7,6,-8,6,-7,6,-7,6,-7,6,-7,6,-7,6,-7,6,-6,6,-6,6,-5,6,-5,6,-5,6,-4,6,-5,6,-4,6,-4,6,-4,5,-4,5,-3,5,-3,5,-2,5,-2,5,-2,5,-1,0,0,0,0,0,0,0,0,0,0"
1765579596.1080687,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-7,10,-6,10,-6,10,-7,9,-6,9,-6,9,-5,9,-5,9,-5,9,-4,9,-5,9,-4,9,-4,9,-4,9,-4,9,-4,9,-3,9,-3,8,-3,9,-3,8,-3,8,-2,9,-2,8,-2,9,-2,9,-2,9,0,0,-2,9,-3,9,-3,9,-2,9,-3,8,-3,9,-3,9,-3,8,-3,8,-3,8,-3,8,-3,7,-4,7,-4,7,-4,6,-4,6,-4,6,-4,6,-4,5,-4,5,-4,5,-4,4,-5,4,-5,4,-5,3,-5,3,0,0,0,0,0,0,0,0,0,0"
1765579596.1178796,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-11,6,-11,6,-11,6,-11,5,-10,5,-10,5,-10,5,-9,6,-9,5,-9,6,-9,6,-9,6,-8,6,-8,6,-8,6,-8,6,-7,6,-7,6,-7,7,-7,6,-7,6,-7,7,-6,6,-7,7,-7,7,-7,7,0,0,-7,7,-7,7,-7,7,-7,7,-7,6,-7,6,-7,6,-7,6,-7,6,-7,6,-7,5,-7,5,-7,5,-7,4,-7,4,-7,4,-7,3,-7,3,-7,3,-7,3,-7,2,-6,2,-6,2,-6,1,-6,1,-6,0,0,0,0,0,0,0,0,0,0,0"
1765579596.1259763,RX,"0,0,0,0,0,0,0,0,0,0,0,0,2,11,3,11,3,11,2,10,3,10,2,10,3,10,3,9,3,9,3,9,3,9,4,9,3,8,3,8,3,8,4,8,4,8,4,7,4,8,4,8,4,7,4,7,4,7,5,7,5,8,5,8,0,0,5,8,4,8,5,8,4,8,4,8,4,8,4,8,3,7,3,8,3,8,3,8,2,7,2,7,2,7,1,7,1,7,1,7,1,7,0,6,0,6,0,6,0,6,0,6,-1,5,-1,5,-2,5,0,0,0,0,0,0,0,0,0,0"
1765579596.1362793,RX,"0,0,0,0,0,0,0,0,0,0,0,0,8,-9,8,-9,8,-9,8,-9,7,-9,7,-9,7,-9,6,-9,6,-8,6,-9,6,-8,6,-9,5,-9,5,-9,5,-8,5,-9,4,-9,4,-8,4,-9,4,-9,4,-8,4,-9,4,-9,4,-10,4,-9,4,-9,0,0,4,-9,4,-9,4,-10,4,-10,4,-9,4,-9,5,-9,5,-8,5,-8,4,-8,5,-8,5,-7,5,-7,5,-7,5,-6,5,-7,5,-6,5,-6,5,-5,5,-5,5,-5,5,-4,5,-4,5,-4,5,-3,4,-3,0,0,0,0,0,0,0,0,0,0"
1765579596.1467476,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-6,10,-6,11,-5,10,-6,10,-5,10,-5,10,-5,10,-4,9,-5,9,-4,9,-4,9,-3,10,-3,9,-3,9,-3,9,-3,9,-2,9,-2,8,-2,9,-2,9,-2,8,-2,9,-2,8,-1,9,-2,9,-2,9,0,0,-2,10,-2,9,-2,10,-2,9,-2,9,-3,9,-3,9,-3,8,-3,9,-3,8,-3,8,-3,8,-3,7,-4,7,-4,7,-4,7,-4,6,-4,6,-4,6,-4,5,-4,5,-4,5,-4,4,-4,4,-4,4,-5,3,0,0,0,0,0,0,0,0,0,0"
1765579596.1582167,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-7,-10,-7,-10,-8,-10,-7,-10,-7,-10,-7,-9,-7,-9,-7,-9,-7,-9,-8,-8,-7,-9,-8,-8,-8,-8,-7,-8,-7,-7,-8,-8,-8,-7,-8,-7,-8,-6,-8,-6,-7,-6,-8,-6,-8,-6,-9,-6,-8,-6,-9,-6,0,0,-8,-7,-8,-6,-8,-6,-9,-7,-8,-6,-8,-7,-8,-7,-7,-7,-7,-7,-7,-7,-7,-7,-6,-7,-6,-7,-6,-7,-5,-7,-5,-7,-5,-7,-5,-7,-4,-7,-4,-7,-3,-7,-3,-6,-3,-6,-3,-6,-2,-6,-2,-6,0,0,0,0,0,0,0,0,0,0"
1765579596.166373,RX,"0,0,0,0,0,0,0,0,0,0,0,0,11,-5,11,-5,11,-6,11,-5,10,-5,10,-4,9,-5,9,-5,9,-5,9,-6,9,-5,9,-6,8,-6,8,-6,8,-6,8,-6,7,-6,7,-6,7,-7,7,-7,7,-6,7,-7,6,-6,7,-7,7,-7,7,-7,0,0,7,-7,7,-7,7,-7,7,-7,7,-7,7,-6,7,-6,7,-6,7,-6,7,-5,7,-5,7,-5,7,-5,7,-5,7,-4,7,-4,7,-4,6,-3,6,-3,6,-3,6,-2,6,-2,6,-2,6,-1,5,-1,5,-1,0,0,0,0,0,0,0,0,0,0"
1765579596.177977,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-6,-11,-6,-11,-7,-11,-6,-10,-6,-10,-6,-10,-6,-10,-6,-9,-6,-9,-6,-9,-6,-9,-7,-9,-7,-8,-6,-8,-6,-8,-7,-8,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-8,-7,-7,-7,-8,-7,0,0,-8,-8,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-8,-6,-7,-6,-8,-6,-7,-6,-8,-5,-7,-5,-7,-5,-7,-4,-7,-4,-7,-4,-7,-4,-7,-3,-7,-3,-7,-3,-6,-2,-6,-2,-6,-2,-6,-1,-6,-1,-6,0,0,0,0,0,0,0,0,0,0"
1765579596.1882696,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-8,-9,-9,-8,-8,-9,-8,-8,-8,-8,-7,-8,-7,-9,-6,-9,-7,-9,-7,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-8,-5,-9,-5,-9,-5,-8,-5,-9,-5,-8,-4,-9,-4,-9,-5,-10,-4,0,0,-10,-5,-9,-5,-9,-5,-9,-5,-9,-5,-9,-5,-9,-5,-8,-5,-8,-6,-8,-5,-8,-6,-7,-5,-7,-5,-7,-6,-6,-6,-6,-6,-6,-5,-6,-6,-5,-6,-5,-5,-5,-6,-4,-6,-4,-5,-4,-6,-3,-6,-3,-5,0,0,0,0,0,0,0,0,0,0"
1765579596.2018778,RX,"0,0,0,0,0,0,0,0,0,0,0,0,12,-1,11,-2,11,-2,12,-1,11,-1,10,-2,10,-2,10,-2,10,-2,9,-3,10,-2,10,-3,10,-3,9,-3,9,-3,9,-3,9,-4,8,-3,8,-4,8,-4,8,-4,8,-4,8,-4,8,-5,8,-4,8,-5,0,0,9,-5,9,-4,9,-4,8,-4,9,-4,9,-4,9,-4,8,-3,8,-3,8,-3,8,-3,8,-2,8,-2,8,-2,7,-1,7,-1,7,-1,7,-1,7,-1,6,-1,6,0,6,0,6,0,5,1,5,1,4,1,0,0,0,0,0,0,0,0,0,0"
1765579596.212037,RX,"0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,-12,0,-13,1,-12,0,-12,0,-11,-1,-11,-1,-11,-1,-11,-1,-11,-1,-11,-1,-11,-2,-10,-2,-10,-2,-10,-2,-11,-3,-10,-3,-10,-3,-10,-3,-10,-2,-9,-3,-10,-3,-9,-4,-10,-3,-10,-3,-10,0,0,-3,-10,-3,-10,-3,-10,-3,-10,-3,-10,-2,-10,-2,-10,-2,-9,-2,-10,-2,-9,-2,-10,-1,-9,-1,-9,-1,-9,0,-8,-1,-8,0,-8,0,-8,0,-7,0,-7,1,-7,1,-7,1,-6,1,-6,2,-6,1,-5,0,0,0,0,0,0,0,0,0,0"
1765579596.2227113,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-2,-13,-2,-13,-3,-12,-2,-13,-2,-11,-2,-12,-3,-11,-3,-11,-3,-11,-4,-10,-3,-11,-4,-11,-4,-10,-4,-10,-4,-10,-4,-10,-5,-10,-4,-9,-5,-9,-5,-9,-5,-9,-5,-9,-5,-8,-6,-9,-5,-9,-6,-9,0,0,-6,-10,-5,-9,-5,-10,-5,-9,-5,-9,-5,-9,-5,-9,-5,-9,-4,-9,-4,-9,-4,-10,-3,-8,-3,-8,-3,-9,-2,-8,-2,-9,-2,-8,-2,-8,-2,-8,-1,-7,-1,-7,-1,-7,-1,-6,0,-7,0,-6,0,-6,0,0,0,0,0,0,0,0,0,0"
1765579596.230284,RX,"0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,8,6,8,5,8,5,8,5,8,5,8,6,7,5,7,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,5,6,5,6,5,6,5,6,5,6,5,6,4,7,4,7,5,7,5,0,0,7,5,7,5,7,5,7,5,6,5,6,5,6,6,6,5,5,6,5,5,6,6,5,5,5,5,4,5,4,5,4,5,4,5,3,5,3,5,3,5,2,5,2,5,2,5,2,5,1,5,0,4,0,0,0,0,0,0,0,0,0,0"
1765579596.2393465,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-12,3,-11,3,-12,4,-11,3,-11,4,-11,3,-10,4,-10,4,-10,4,-10,4,-10,3,-10,4,-10,4,-9,4,-9,4,-9,5,-8,5,-8,5,-8,6,-8,5,-8,5,-8,5,-8,5,-8,6,-8,5,-8,6,0,0,-8,6,-8,6,-8,6,-8,6,-8,5,-8,5,-8,5,-8,5,-8,5,-8,4,-8,4,-8,4,-8,3,-8,3,-8,3,-7,3,-8,3,-7,2,-7,2,-7,2,-7,1,-7,1,-7,1,-7,0,-6,0,-6,-1,0,0,0,0,0,0,0,0,0,0"
1765579596.2510927,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-11,-5,-11,-5,-12,-5,-11,-5,-11,-5,-10,-4,-11,-4,-10,-4,-10,-4,-11,-3,-10,-4,-11,-3,-10,-3,-10,-3,-10,-2,-11,-2,-10,-2,-10,-2,-10,-1,-10,-1,-9,-1,-10,0,-10,-1,-10,-1,-10,-1,-10,-1,0,0,-10,-1,-10,-1,-10,-1,-11,-1,-10,-1,-10,-1,-10,-2,-10,-2,-10,-2,-9,-2,-10,-3,-8,-2,-8,-3,-8,-3,-8,-3,-8,-3,-8,-3,-7,-3,-7,-3,-6,-3,-6,-4,-6,-3,-6,-4,-5,-4,-5,-4,-4,-4,0,0,0,0,0,0,0,0,0,0"
1765579596.2591004,RX,"0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,11,5,11,4,10,4,10,4,9,4,9,4,9,4,9,5,9,4,9,5,9,5,8,5,8,5,8,5,8,5,7,5,7,6,7,5,7,5,7,6,7,5,7,6,7,5,7,6,7,0,0,6,7,6,7,6,7,6,8,5,7,5,7,5,7,5,7,4,7,4,7,4,8,3,7,3,7,3,7,3,7,2,7,2,7,2,6,2,6,1,6,1,6,1,6,0,6,0,6,-1,5,-1,5,0,0,0,0,0,0,0,0,0,0"
1765579596.2679408,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-2,11,-2,11,-2,11,-2,11,-1,10,-2,10,-1,10,-1,10,-1,10,-1,9,-1,9,0,9,0,9,0,9,0,9,0,9,1,9,1,8,1,8,1,8,1,8,1,9,1,8,2,9,1,9,2,9,0,0,2,9,1,9,1,9,1,9,1,9,1,8,1,9,0,8,0,9,0,8,0,8,0,7,-1,7,-1,7,-1,7,-1,7,-1,7,-1,7,-2,6,-1,6,-2,6,-2,5,-2,5,-2,5,-3,5,-3,4,0,0,0,0,0,0,0,0,0,0"
1765579596.279974,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-11,-7,-11,-7,-11,-7,-11,-7,-10,-7,-10,-6,-10,-6,-10,-6,-10,-6,-10,-5,-10,-5,-10,-5,-10,-4,-10,-4,-10,-4,-10,-4,-10,-4,-10,-3,-10,-3,-10,-3,-9,-3,-10,-3,-9,-3,-10,-2,-10,-2,-11,-2,0,0,-10,-3,-10,-3,-11,-3,-10,-3,-10,-3,-10,-3,-10,-3,-10,-3,-9,-4,-9,-4,-9,-4,-9,-3,-9,-4,-8,-4,-8,-4,-8,-4,-7,-4,-7,-4,-7,-4,-6,-4,-6,-5,-6,-5,-5,-5,-5,-5,-5,-5,-4,-5,0,0,0,0,0,0,0,0,0,0"
1765579596.2872913,RX,"0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,11,2,11,1,11,2,10,1,10,2,10,2,9,2,9,3,9,2,9,3,9,3,9,3,8,3,8,3,9,3,8,3,8,4,8,4,8,3,7,4,8,4,7,4,8,4,8,4,8,0,0,4,8,4,8,4,8,4,8,3,8,3,8,3,8,3,8,3,8,3,8,3,8,2,7,2,7,1,7,1,7,1,7,1,7,0,7,0,6,0,6,0,6,-1,6,-1,6,-1,5,-1,5,-2,5,0,0,0,0,0,0,0,0,0,0"
1765579596.295182,RX,"0,0,0,0,0,0,0,0,0,0,0,0,10,-6,10,-6,9,-7,10,-6,9,-6,9,-6,8,-6,8,-6,8,-6,7,-7,8,-7,8,-7,7,-7,7,-7,7,-6,7,-7,6,-7,6,-7,6,-7,6,-7,6,-7,6,-7,5,-7,5,-8,6,-8,6,-8,0,0,6,-8,6,-8,6,-8,5,-8,6,-7,6,-7,6,-7,6,-7,6,-7,6,-7,6,-7,6,-6,6,-6,6,-5,6,-5,6,-5,6,-4,6,-4,5,-4,5,-4,5,-3,5,-3,5,-3,5,-2,5,-2,5,-1,0,0,0,0,0,0,0,0,0,0"
1765579596.3045259,RX,"0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,11,5,10,4,10,4,9,5,10,5,9,5,9,4,9,5,8,5,9,5,8,5,8,5,7,5,7,5,7,6,7,5,6,6,6,6,6,5,6,6,6,6,6,7,6,6,7,7,7,0,0,7,7,6,6,6,7,6,7,6,7,6,7,5,7,5,7,5,7,5,7,5,7,4,6,4,7,4,7,3,7,3,7,3,6,2,6,2,6,2,6,2,6,1,6,1,5,1,6,0,5,0,5,0,0,0,0,0,0,0,0,0,0"
1765579596.3146183,RX,"0,0,0,0,0,0,0,0,0,0,0,0,-2,11,-2,11,-1,11,-3,11,-2,10,-2,11,-2,10,-1,10,-2,10,-1,9,-1,10,0,10,0,10,0,10,0,9,0,9,0,9,0,9,1,9,0,9,0,8,1,9,1,8,2,9,1,9,1,9,0,0,1,10,0,9,1,10,1,9,0,9,0,9,0,9,0,9,-1,9,0,8,-1,9,-1,8,-1,8,-1,8,-2,7,-2,8,-2,7,-2,7,-2,6,-3,6,-3,6,-3,5,-3,5,-3,5,-3,5,-4,4,0,0,0,0,0,0,0,0,0,0"
1765579596.325138,RX,"0,0,0,0,0,0,0,0,0,0,0,0,9,-7,9,-7,9,-7,9,-7,8,-6,8,-7,8,-7,7,-7,7,-6,7,-7,7,-7,7,-7,7,-7,6,-7,6,-7,6,-7,6,-8,5,-7,5,-8,5,-7,5,-7,5,-8,5,-7,5,-8,5,-8,5,-8,0,0,5,-8,6,-8,6,-8,6,-8,5,-8,6,-7,6,-7,5,-7,6,-7,6,-6,6,-6,6,-6,6,-5,6,-6,6,-5,6,-5,6,-4,6,-4,5,-4,5,-4,5,-3,5,-3,5,-3,5,-2,5,-2,4,-1,0,0,0,0,0,0,0,0,0,0"
